PCl3,Solubility,Hydrolysis reaction,NoUnits
PCl3,BoilingPtC,76.1,C
PCl3,VaporPressure,13.3,kPa
PCl3,RefractIndex,1.5122,21 C
PCl3,SolubleOther,solublevague,NoUnits
PCl3,MeltingPtC,-93.6,C
H6N2O3S,Density,1.8,g/cm^3
H6N2O3S,MolarMass,114.125,g/mol
H6N2O3S,Appearance,White solid ,NoUnits
H6N2O3S,Solubility,very soluble,NoUnits
H6N2O3S,BoilingPtC,160,C
H6N2O3S,SolubleOther,soluble in glycerol,NoUnits
H6N2O3S,MeltingPtC,131,C
CoF3,MolarMass,115.928,g/mol
CoF3,Appearance,brown powder,NoUnits
CoF3,Solubility,reacts,NoUnits
CoF3,Density,3.88,g/cm^3
NaH,DeltaHf,6.4,kJmol^1
NaH,HeatCapacity,36.4,J/mol K
NaH,Density,1.396,g/cm^3
NaH,MolarMass,23.99771,g/mol
NaH,Appearance,white or grey solid,NoUnits
NaH,Solubility,Reacts with water,NoUnits
NaH,DeltaGf,-33.5,kJ/mol
NaH,Entropy,40,Jmol^1K^1
NaH,RefractIndex,1.470,NoUnits
NaH,SolubleOther,insoluble in ammonia,NoUnits
NaH,MeltingPtC,300,C
MoBr3,Density,4.89,g/cm^3
MoBr3,MolarMass,335.70,g/mol
MoBr3,Appearance,dark green to black solid,NoUnits
MoBr3,Solubility,insoluble,NoUnits
MoBr3,SolubleOther,soluble in pyridine,NoUnits
MoBr3,MeltingPtC,500,C
MoCl3,Density,3.58,g/cm^3
MoCl3,MolarMass,202.30,g/mol
MoCl3,Appearance,dark red solid ,NoUnits
MoCl3,Solubility,insoluble,NoUnits
MoCl3,SolubleOther,insoluble in ethanol,NoUnits
MoCl3,MeltingPtC,410,C
SeO2F2,MolarMass,148.95,g/mol
SeO2F2,MeltingPt_ref,,NoUnits
SeO2F2,BoilingPtC,84 C,NoUnits
SeO2F2,Appearance,Gas,NoUnits
SeO2F2,MeltingPtC,-99.5,C
BaI2,Density,5.15,g/cm^3 anhydrous
BaI2,MolarMass,391.136,g/mol anhydrous 
BaI2,Odor,odorless,NoUnits
BaI2,Appearance,White orthorhombic crystals anhydrous colorless crystals dihydrate,NoUnits
BaI2,Solubility,166.7,g/100 mL 0 C 
BaI2,DeltaHf,-602.1,kJ/mol
BaI2,SolubleOther,soluble in ethanol,NoUnits
BaI2,MeltingPtC,711,C
MgCO3,DeltaHf,-1113,kJ/mol
MgCO3,HeatCapacity,75.6,J/molK
MgCO3,MolarMass,84.3139,g/mol anhydrous
MgCO3,Odor,odorless,NoUnits
MgCO3,Appearance,white solid ,NoUnits
MgCO3,DeltaGf,-1029.3,kJ/mol
MgCO3,MeltingPtC,350,C
MgCO3,SolubleOther,soluble in acid,NoUnits
MgCO3,RefractIndex,1.717,anhydrous
BeSO4,DeltaHf,-1197,kJ/mol
BeSO4,RefractIndex,1.4374,tetrahydrate
BeSO4,Density,2.44,g/cm^3 anhydrous
BeSO4,MolarMass,105.075,g/mol anhydrous
BeSO4,Odor,odorless,NoUnits
BeSO4,Appearance,white solid,NoUnits
BeSO4,Solubility,36.2,g/100 mL 0 C 
BeSO4,BoilingPtC,2500,C
BeSO4,DeltaGf,-1088,kJ/mol
BeSO4,Entropy,90,J/mol K
BeSO4,Properties_ref,,NoUnits
BeSO4,SolubleOther,insoluble in alcohol,NoUnits
BeSO4,MeltingPtC,110,C
Kr1F2,Appearance,Colourless crystals solid,NoUnits
Kr1F2,Solubility,Reacts,NoUnits
Kr1F2,Density,3.24,g cm^3 solid
Ag3PO4,Density,6.370,g/cm^3
Ag3PO4,Odor,odorless,NoUnits
Ag3PO4,Appearance,Translucent yellow ,NoUnits
Ag3PO4,Solubility,0.00065,g/100 mL
Ag3PO4,Properties_ref,,NoUnits
Ag3PO4,MeltingPtC,849,C
H1F,DeltaHf,3.66,kJ/g gas <br /> 14.99 kJ/g liquid
H1F,Density,1.15,g/L
H1F,Appearance,195degC,NoUnits
H1F,Solubility,miscible,NoUnits
H1F,BoilingPtC,19.5,C
H1F,pKa,3.17,NoUnits
H1F,Entropy,8.687,J/g K gas
H1F,VaporPressure,783,mmHg 20 C
H1F,MeltingPtC,-83.6,C
H1F,RefractIndex,1.00001,NoUnits
NH4)NO3),MolarMass,80.043,g/mol
NH4)NO3),BoilingPt,210,C;decomposes
NH4)NO3),MeltingPtC,169.6,C
NH4)NO3),Appearance,whitegrey solid,NoUnits
NH4)NO3),Density,1.725,g/cm^3 20 C
Ag1F,Entropy,83.7,J/molK
Ag1F,HeatCapacity,48.1,J/molK
Ag1F,Density,5.852,g/cm^3 15 C
Ag1F,Appearance,brown solid,NoUnits
Ag1F,BoilingPtC,1159,C
Ag1F,DeltaGf,-187.9,kJ/mol
Ag1F,DeltaHf,-206,kJ/mol
Ag1F,MeltingPtC,435,C
CaH2,Density,1.70,g/cm^3
CaH2,MolarMass,42.094,g/mol
CaH2,Appearance,gray powder white when pure,NoUnits
CaH2,Solubility,reacts violently,NoUnits
CaH2,DeltaGf,-142.5,kJ/mol
CaH2,Entropy,41.4,Jmol^1K^1
CaH2,DeltaHf,81.5,kJmol^1
CaH2,SolubleOther,reacts in alcohol,NoUnits
CaH2,MeltingPtC,816,C
InP,HeatCapacity,45.4,J/molK
InP,Density,4.81,g/cm^3
InP,MolarMass,145.792,g/mol
InP,BandGap,1.344,eV 300 K; Direct and indirect band gaps
InP,Appearance,black cubic crystal system,NoUnits
InP,Entropy,59.8,J/molK
InP,DeltaHf,-88.7,Kilojoule per mole
InP,RefractIndex,3.1,infrared; 
InP,ElectronMobility,5400,cm^2/Vs 300 K
InP,ThermalConductivity,0.68,W/cmK 300 K
InP,SolubleOther,slightly soluble in acids,NoUnits
InP,MeltingPtC,1062,C
LiBr,DeltaHf,-350.3,kJ/mol
LiBr,HeatCapacity,51.88,J/mol K
LiBr,Density,3.464,g/cm^3
LiBr,MolarMass,86.8453,g/mol
LiBr,Appearance,White solid ,NoUnits
LiBr,Solubility,143,g/100 mL 0 C 
LiBr,BoilingPtC,1265,C
LiBr,DeltaGf,-338.9,kJ/mol
LiBr,Entropy,66.9,J/mol K
LiBr,RefractIndex,1.784,NoUnits
LiBr,SolubleOther,soluble in methanol,NoUnits
LiBr,DeltaHc,-157,kJ/mol
LiBr,MeltingPtC,552,C
CaCrO4,MolarMass,156.072,g/mol
CaCrO4,SolubleOther,soluble in acid ,NoUnits
CaCrO4,MeltingPtC,2710,C
CaCrO4,Appearance,bright yellow powder,NoUnits
CaCrO4,Density,3.12,g/cm^3
C2H7AsO2,Density,1.1,g/cm^3
C2H7AsO2,MolarMass,137.9977,g/mol
C2H7AsO2,Odor,odorless,NoUnits
C2H7AsO2,Appearance,White crystals or powder,NoUnits
C2H7AsO2,Solubility,66.7,g/100 ml
C2H7AsO2,BoilingPtC,200,C
C2H7AsO2,pKa,1.57,NoUnits
C2H7AsO2,SolubleOther,soluble in ethanol,NoUnits
C2H7AsO2,MeltingPtC,192,to 198 C
SrCl2,MolarMass,158.53,g/mol anhydrous
SrCl2,BoilingPtC,1250,C
SrCl2,Appearance,White crystalline solid,NoUnits
SrCl2,MeltingPtC,874,C
GdCl3,Density,4.52,g/cm^3
GdCl3,MolarMass,263.61,g/mol
GdCl3,Appearance,white crystals,NoUnits
GdCl3,Solubility,soluble,NoUnits
GdCl3,BoilingPtC,1580,C
GdCl3,MeltingPtC,609,C
GaAs,Density,5.3176,g/cm^3
GaAs,MolarMass,144.645,g/mol
GaAs,BandGap,1.424,eV at 300 K
GaAs,Odor,like when moistened,NoUnits
GaAs,Appearance,Very dark red,NoUnits
GaAs,Solubility,insoluble,NoUnits
GaAs,ElectronMobility,8500,cm^2/Vs at 300 K
GaAs,ThermalConductivity,0.55,W/cmK at 300 K
GaAs,SolubleOther,soluble in hydrochloric acid,NoUnits
GaAs,MeltingPtC,1238,C
BeNO3)2,Density,1.56,g/cm^3
BeNO3)2,MolarMass,133.021982,g/mol
BeNO3)2,Odor,odorless,NoUnits
BeNO3)2,Appearance,white to yellow solid,NoUnits
BeNO3)2,Solubility,166,g/100 mL
BeNO3)2,BoilingPtC,142,C
BeNO3)2,DeltaHf,-700.4,kJ/mol
BeNO3)2,MeltingPtC,60.5,C
CoSO4H2O)6,Odor,odorless heptahydrate,NoUnits
CoSO4H2O)6,RefractIndex,1.639,monohydrate 
CoSO4H2O)6,Appearance,reddish crystalline anhydrous,NoUnits
CoSO4H2O)6,MeltingPtC,735,C
BeTe,MolarMass,136.612,g/mol
BeTe,Density,5.1,g/cm^3
InN,Density,6.81,g/cm^3
InN,MolarMass,128.83,g/mol
InN,Appearance,black powder,NoUnits
InN,BandGap,0.65,eV 300 K
InN,Solubility,hydrolysis,NoUnits
InN,ElectronMobility,3200,cm^2/V.s 300 K
InN,ThermalConductivity,45,W/m.K 300 K
InN,RefractIndex,2.9,NoUnits
InN,MeltingPtC,1100,C
Na2WO4,SolubleOther,slightly soluble in ammonia ,NoUnits
Na2WO4,MeltingPtC,698,C
Na2WO4,Appearance,white Rhombohedral crystal system,NoUnits
Na2WO4,Solubility,57.5,g/100 mL 0 C 
Na2WO4,Density,4.179,g/cm^3 anhydrous 
AsH3,Density,4.93,g/l
AsH3,MolarMass,77.9454,g/mol
AsH3,Appearance,colourless gas,NoUnits
AsH3,Solubility,0.07,g/100 ml 25 C
AsH3,BoilingPtC,2.5,C
AsH3,Entropy,223,J.K^1.mol^1
AsH3,VaporPressure,14.9,atm
AsH3,DeltaHf,66.4,kJ/mol<!--Wiberg
AsH3,MeltingPtC,11.2,C
Cl2O3,MolarMass,118.903,g/mol
Cl2O3,MeltingPt,0,C
Cl2O3,Appearance,dark brown solid,NoUnits
H3PO2,MolarMass,66.00,g/mol
H3PO2,Appearance,colorless,NoUnits
H3PO2,Solubility,miscible,NoUnits
H3PO2,BoilingPtC,130,C
H3PO2,pKa,1.2,NoUnits
H3PO2,SolubleOther,very soluble in alcohol,NoUnits
H3PO2,MeltingPtC,26.5,C
VC,MolarMass,62.953,g/mol
VC,MeltingPtC,2810,C
VC,Appearance,refractory black Cubic crystal system,NoUnits
VC,Solubility,insoluble,NoUnits
VC,Density,5.77,g/cm^3
ICl,Density,3.10,g/cm^3
ICl,MolarMass,162.35,g/mol
ICl,Appearance,blue and yellow,NoUnits
ICl,Solubility,hydrolysis,NoUnits
ICl,BoilingPtC,97.4,C
ICl,SolubleOther,soluble in carbon disulfide,NoUnits
ICl,MeltingPtC,27.2,C
UF6,Density,5.09,g/cm^3
UF6,MolarMass,352.02,g/mol
UF6,Appearance,colorless solid,NoUnits
UF6,Solubility,Reacts violently,NoUnits
UF6,BoilingPtC,56.5,C
UF6,DeltaHf,97,NoUnits
UF6,SolubleOther,soluble in chloroform,NoUnits
UF6,kJmol<sup>1</sup><ref name,Enthalpiecite journal,NoUnits
UF6,MeltingPtC,64.052,C
UF5,MolarMass,333.02,g/mol
UF5,bridge to the next uranium atom.<ref name,1982cite journal,NoUnits
Na2PFO3,MolarMass,143.95,g/mol
Na2PFO3,SolubleOther,insoluble in ethanol,NoUnits
Na2PFO3,Appearance,white powder,NoUnits
Na2PFO3,Solubility,25,g/100 mL
Na2PFO3,MeltingPtC,625,C
Mn3PO4)2,MolarMass,354.76,g/mol
C6MoO6,Density,1.96,g cm^3
C6MoO6,Appearance,Vivid,NoUnits
C6MoO6,BoilingPtC,156,C
C6MoO6,DeltaHf,89.1,kJ mol^1
C6MoO6,DeltaHc,123.4,kJ mol^1
C6MoO6,MeltingPtC,150,C
YAs,MolarMass,163.828,g/mol
YAs,Appearance,cubic crystal system,NoUnits
YAs,Density,5.59,g/cm^3
TmCl3,DeltaHf,966.6,kJ/mol
TmCl3,Density,3.98,g/cm^3
TmCl3,MolarMass,275.292,g/mol
TmCl3,Appearance,yellow crystals,NoUnits
TmCl3,Solubility,heptahydrate very soluble,NoUnits
TmCl3,BoilingPtC,1490,C
TmCl3,postscript,Noneref,NoUnits
TmCl3,SolubleOther,heptahydrate very soluble in ethanol,NoUnits
TmCl3,MeltingPtC,824,C
K3FeCN)6,BoilingPt,decomposes,NoUnits
K3FeCN)6,MolarMass,329.24,g/mol
K3FeCN)6,Density,1.89,g/cm^3
K3FeCN)6,Appearance,deep red crystals,NoUnits
K3FeCN)6,encyclopedia,Encyclopedia of Reagents for Organic Synthesis,NoUnits
K3FeCN)6,editor,Paquette,NoUnits
K3FeCN)6,MeltingPtC,300,C
K3FeCN)6,SolubleOther,slightly soluble in alcohol ,NoUnits
K3FeCN)6,location,New York,NoUnits
H2XeO4,MolarMass,197.31,g/mol
BeBH4)2,Density,0.604,g/cm^3
BeBH4)2,MolarMass,38.70,g/mol
BeBH4)2,Appearance,white crystals,NoUnits
BeBH4)2,Solubility,reacts,NoUnits
BeBH4)2,BoilingPtC,123,C
BeBH4)2,DeltaHf,-108,kJ/mol
BeBH4)2,SolubleOther,soluble in benene,NoUnits
BeBH4)2,MeltingPtC,91.3,C
CO,DeltaHf,10.5,kJmol^1
CO,HeatCapacity,29.1,J/K mol
CO,HenryConstant,1.04,atm-m^3/mol
CO,MolarMass,28.010,g/mol
CO,Odor,odorless,NoUnits
CO,Appearance,colorless gas,NoUnits
CO,Dipole,0.122,Debye
CO,Solubility,27.6,mg/L 25 C
CO,BoilingPtC,91.5,C
CO,Entropy,197.7,Jmol^1K^1
CO,RefractIndex,1.0003364,NoUnits
CO,DeltaHc,83.4,kJ/mol
CO,MeltingPtC,05.02,C
Ag2O,DeltaHf,1,kJ/mol
Ag2O,SolubilityProductAs,AgOH,NoUnits
Ag2O,Density,7.14,g/cm^3
Ag2O,Odor,Odorless,NoUnits
Ag2O,Appearance,Black brown cubic crystal system,NoUnits
Ag2O,Solubility,0.013,g/L 20 C<br /> 0.025 g/L 25 C
Ag2O,SolubilityProduct,1.5210^8,20 C
Ag2O,Entropy,122,J/molK
Ag2O,HeatCapacity,65.9,J/molK
Ag2O,SolubleOther,Soluble in acid,NoUnits
Ag2O,MeltingPtC,300,C
LiNO3,HeatCapacity,64,J/mol K
LiNO3,Density,2.38,g/cm^3
LiNO3,MolarMass,68.946,g/mol
LiNO3,Appearance,White to light yellow solid,NoUnits
LiNO3,Solubility,52.2,g/100 mL 20 C 
LiNO3,BoilingPtC,600,C
LiNO3,DeltaGf,-389.5,kJ/mol
LiNO3,Entropy,105,J/mol K
LiNO3,DeltaHf,-7.007,kJ/g or -482.3 kJ/mol
LiNO3,SolubleOther,soluble in ethanol,NoUnits
LiNO3,DeltaHc,25.5,kH/mol
LiNO3,MeltingPtC,255,C
UO2F2,MolarMass,308.02,g/mol
UO2F2,SolubleOther,VS,NoUnits
UO2F2,MeltingPt,300,C
UO2F2,Solvent,other solvents,NoUnits
CeBr3,Density,5.1,g/cm^3
CeBr3,MolarMass,379.828,g/mol
CeBr3,Appearance,grey to white solid,NoUnits
CeBr3,Solubility,Not Published Yet,NoUnits
CeBr3,BoilingPtC,1457,C
CeBr3,MeltingPtC,722,C
KI,DeltaHf,-327.6,kJ/mol
KI,HeatCapacity,52.73,J/mol K
KI,Density,3.123,g/cm^3
KI,MolarMass,166.0028,g/mol
KI,Viscosity,1.0227,cP 733 C
KI,Appearance,white crystalline solid,NoUnits
KI,BoilingPtC,1330,C
KI,MeltingPtC,681,C
KI,RefractIndex,1.677,NoUnits
Na2MnO4,Appearance,deep green solid,NoUnits
CrO2F2,BoilingPt_ref,,NoUnits
CrO2F2,language,German,NoUnits
CrO2F2,trans_title,Handbook of Preparative Inorganic Chemistry,NoUnits
CrO2F2,MolarMass,112,g/mol
CrO2F2,Appearance,violet crystals,NoUnits
CrO2F2,location,Stuttgart New York,NoUnits
CrO2F2,MeltingPtC,31.6,C
RaCl2,Density,4.9,g/cm^3
RaCl2,MolarMass,296.094,g/mol
RaCl2,Appearance,Colorless solid,NoUnits
RaCl2,Solubility,245,g/L 20 C
RaCl2,fractional crystallization.<ref name,6 Radium chloride is only sparingly soluble in Aeotrope,NoUnits
RaCl2,MeltingPtC,900,C
RhCl3,DeltaHf,34,kJ/mol
RhCl3,Density,5.38,g/cm^3
RhCl3,MolarMass,209.26,g/mol
RhCl3,Appearance,dark red solid ,NoUnits
RhCl3,Solubility,insoluble,NoUnits
RhCl3,BoilingPtC,717,C
RhCl3,pKa,acidic in solution,NoUnits
RhCl3,MeltingPt,ca,NoUnits
RhCl3,SolubleOther,soluble in hydroxide and cyanide solutions,NoUnits
RhCl3,MeltingPtC,450,C
S2F10,Density,2.08,g/cm^3
S2F10,MolarMass,254.1,g/mol
S2F10,Odor,like sulfur dioxide,NoUnits
S2F10,Appearance,colorless liquid,NoUnits
S2F10,BoilingPtC,30.1,C
S2F10,VaporPressure,561,mmHg 20 C
S2F10,MeltingPtC,-53,C
InAs,DeltaHf,-58.6,kJ/mol
InAs,HeatCapacity,47.8,Jmol^1K^1
InAs,Density,5.67,g/cm^3
InAs,MolarMass,189.740,g/mol
InAs,ElectronMobility,40000,cm^2/V*s
InAs,BandGap,0.354,eV 300 K
InAs,Entropy,75.7,Jmol^1K^1
InAs,ThermalConductivity,0.27,W/cm*K 300 K
InAs,RefractIndex,3.51,NoUnits
InAs,MeltingPtC,942,C
ZnCl2,Density,2.907,g/cm^3
ZnCl2,MolarMass,136.315,g/mol
ZnCl2,Odor,odorless,NoUnits
ZnCl2,Appearance,white crystalline solid ,NoUnits
ZnCl2,BoilingPt_ref,,NoUnits
ZnCl2,Solubility,432.0,g/ 100 g 25 C
ZnCl2,BoilingPtC,732,C
ZnCl2,Solvent1,alcohol,NoUnits
ZnCl2,MeltingPt_ref,,NoUnits
ZnCl2,location,N J,NoUnits
ZnCl2,Solubility1,430.0,g/100ml
ZnCl2,SolubleOther,soluble in ethanol,NoUnits
ZnCl2,MeltingPtC,290,C
CaC2,Density,2.22,g/cm^3
CaC2,MolarMass,64.099,g/mol
CaC2,Appearance,White powder to greyblack crystals,NoUnits
CaC2,Solubility,decomposes,NoUnits
CaC2,BoilingPtC,2300,C
CaC2,Entropy,70,Jmol^1K^1
CaC2,DeltaHf,3,kJmol^1
CaC2,MeltingPtC,2160,C
HNO5S,Density,1.612,g/mL in<br /> 40% sulfuric acid soln
HNO5S,MolarMass,127.08,g/mol
HNO5S,BoilingPt,decomposes,NoUnits
HNO5S,Appearance,pale yellow crystals,NoUnits
HNO5S,Solubility,decomposes,NoUnits
HNO5S,SolubleOther,soluble in sulfuric acid,NoUnits
HNO5S,MeltingPtC,73.5,C
Na2MoO4,Density,3.78,g/cm^3
Na2MoO4,MolarMass,205.92,g/mol anhydrous
Na2MoO4,Appearance,White powder,NoUnits
Na2MoO4,Solubility,84,g/100 ml 100 C
Na2MoO4,MeltingPtC,687,C
Na2MoO4,RefractIndex,1.714,NoUnits
Na2SO4,Density,2.664,g/cm^3 anhydrous
Na2SO4,MolarMass,142.04,g/mol anhydrous
Na2SO4,Odor,odorless,NoUnits
Na2SO4,Appearance,white crystalline solid ,NoUnits
Na2SO4,Solubility,anhydrous ,NoUnits
Na2SO4,BoilingPtC,1429,C
Na2SO4,RefractIndex,1.468,anhydrous 
Na2SO4,SolubleOther,insoluble in ethanol ,NoUnits
Na2SO4,MeltingPtC,884,C
Sb2O3,Density,5.2,g/cm^3
Sb2O3,MolarMass,291.518,g/mol
Sb2O3,Odor,odorless,NoUnits
Sb2O3,Appearance,white solid,NoUnits
Sb2O3,BoilingPtC,1425,C
Sb2O3,RefractIndex,2.087,NoUnits
Sb2O3,SolubleOther,soluble in acid,NoUnits
Sb2O3,MeltingPtC,656,C
NiO,DeltaHf,-240.0,kJ/mol
NiO,Density,6.67,g/cm^3
NiO,MolarMass,74.6928,g/mol
NiO,Appearance,green crystalline solid,NoUnits
NiO,Solubility,negligible,NoUnits
NiO,RefractIndex,2.1818,NoUnits
NiO,SolubleOther,soluble in potassium cyanide,NoUnits
NiO,MeltingPtC,1955,C
NH4N3,Density,1.3459,g/cm^3
NH4N3,MolarMass,60.059,g/mol
NH4N3,Odor,Odorless,NoUnits
NH4N3,Appearance,White crystalline solid,NoUnits
NH4N3,BoilingPtC,400,C
NH4N3,MeltingPtC,160,C
CuO,DeltaHf,56,kJmol^1
CuO,Density,6.315,g/cm^3
CuO,MolarMass,79.545,g/mol
CuO,BandGap,1.2,Electronvolt
CuO,Appearance,black to brown powder,NoUnits
CuO,Solubility,insoluble,NoUnits
CuO,BoilingPtC,2000,C
CuO,Entropy,43,Jmol^1K^1
CuO,RefractIndex,2.63,NoUnits
CuO,MeltingPtC,1326,C
SrOH)2,Density,3.625,g/cm^3 anhydrous 
SrOH)2,MolarMass,121.63,g/mol anhydrous
SrOH)2,Appearance,prismatic colourless crystals ,NoUnits
SrOH)2,BoilingPtC,710,C
SrOH)2,pKb,-2.19,NoUnits
SrOH)2,SolubleOther,insoluble in acetone ,NoUnits
SrOH)2,MeltingPtC,535,C
SnCl4,Density,2.226,g/cm^3 anhydrous 
SnCl4,MolarMass,260.50,g/mol anhydrous 
SnCl4,Odor,acrid,NoUnits
SnCl4,Appearance,colorless to slightly yellow fuming liquid,NoUnits
SnCl4,Solubility,decomposes anhydrous ,NoUnits
SnCl4,BoilingPtC,114.15,C
SnCl4,VaporPressure,2.4,kPa
SnCl4,RefractIndex,1.512,NoUnits
SnCl4,MeltingPtC,-34.07,C
BaO,Density,5.72,g/cm^3
BaO,MolarMass,153.326,g/mol
BaO,Appearance,white solid,NoUnits
BaO,Solubility,3.48,g/100 mL 20 C 
BaO,BoilingPtC,2000,C
BaO,Entropy,70,Jmol^1K^1
BaO,DeltaHf,82,kJmol^1
BaO,MeltingPtC,1923,C
KClO3,DeltaHf,91.2,kJ/mol
KClO3,HeatCapacity,100.25,J/molK
KClO3,Density,2.32,g/cm^3
KClO3,MolarMass,122.55,g mol^1
KClO3,Appearance,white crystals or powder,NoUnits
KClO3,DeltaGf,-289.9,kJ/mol
KClO3,BoilingPtC,400,C
KClO3,Solvent1,glycerol,NoUnits
KClO3,RefractIndex,1.40835,NoUnits
KClO3,Entropy,142.97,J/molK
KClO3,Solubility1,1,g/100 g 20 C
KClO3,MeltingPtC,356,C
GeH4,Density,3.3,kg/m^3 gas
GeH4,MolarMass,76.62,g/mol^1
GeH4,Odor,Pungent,NoUnits
GeH4,BoilingPt,-88,C 185 K
GeH4,Appearance,Colorless gas,NoUnits
GeH4,Solubility,low,NoUnits
GeH4,VaporPressure,1,atm
GeH4,MeltingPt,-165,C 108 K
BeF2,BoilingPt_ref,,NoUnits
BeF2,HeatCapacity,1.102,J/K or 59 J/mol K
BeF2,Density,1.986,g/cm^3
BeF2,MolarMass,47.01,g/mol 
BeF2,Appearance,colorless lumps,NoUnits
BeF2,Solubility,very soluble,NoUnits
BeF2,BoilingPtC,1169,C
BeF2,DeltaGf,-941,kJ/mol
BeF2,Entropy,45,J/mol K
BeF2,DeltaHf,-1028.2,kJ/g or -1010 kJ/mol
BeF2,SolubleOther,sparingly soluble in alcohol,NoUnits
BeF2,MeltingPtC,554,C
ICN,DeltaHf,160.5169.1,kJ mol^1
ICN,Density,1.84,g mL^1
ICN,MolarMass,152.9219,g mol^1
ICN,Appearance,White crystals,NoUnits
ICN,Solubility,Reacts,NoUnits
ICN,Properties_ref,,NoUnits
ICN,MeltingPtC,146.7,C
RbBr,Density,3.350,g/cm^3
RbBr,MolarMass,165.372,g/mol
RbBr,Appearance,white crystalline solid,NoUnits
RbBr,Solubility,98,g/100 mL
RbBr,BoilingPtC,1340,C
RbBr,MeltingPtC,693,C
AlI3,Solvent,alcohol,NoUnits
AlI3,Density,3.98,g/cm^3 anhydrous 
AlI3,MolarMass,407.69495,g/mol anhydrous 
AlI3,Appearance,white powderbr but impure samplesbr are often brown,NoUnits
AlI3,location,New York,NoUnits
AlI3,Solubility,reacts violently anhydrous ,NoUnits
AlI3,BoilingPtC,360,C
AlI3,AlBr<sub>3</sub>.<ref name,2004cite journal,NoUnits
AlI3,MeltingPtC,189.4,C
Na2SeO4,Appearance,White or grey powder,NoUnits
Na2SeO4,Solubility,soluble,NoUnits
Na2SeO4,Density,3.098,g/cm^3
UO2Cl2,MolarMass,340.90,NoUnits
UO2Cl2,SolubleOther,320,@ 18C
UO2Cl2,MeltingPt,Decomposes,NoUnits
UO2Cl2,Solvent,other solvents,NoUnits
UO2Cl2,BoilingPt,Decomposes,NoUnits
Cd1Cl2,DeltaHf,91.5,kJ/mol
Cd1Cl2,HeatCapacity,74.7,J/molK
Cd1Cl2,MagSus,.8710^5,cm^3/mol
Cd1Cl2,Viscosity,2.31,cP 597 C
Cd1Cl2,Odor,Odorless,NoUnits
Cd1Cl2,Appearance,White solid,NoUnits
Cd1Cl2,DeltaGf,43.9,kJ/mol
Cd1Cl2,BoilingPtC,964,C
Cd1Cl2,Solvent1,pyridine,NoUnits
Cd1Cl2,Solvent3,dimethyl sulfoxide,NoUnits
Cd1Cl2,Solvent2,ethanol,NoUnits
Cd1Cl2,place,New York,NoUnits
Cd1Cl2,Solubility3,18,g/100 g 25 C
Cd1Cl2,MeltingPtC,568,C
Cd1Cl2,Entropy,115.3,J/molK
Cd1Cl2,VaporPressure,0.01,kPa 471 C
NiCl2,MolarMass,129.5994,g/mol anhydrous 
NiCl2,Odor,odorless,NoUnits
NiCl2,Density,3.55,g/cm^3 anhydrous 
NiCl2,Appearance,brown crystals ,NoUnits
NiCl2,Solubility,anhydrous ,NoUnits
NiCl2,pKa,4,hexahydrate
NiCl2,Entropy,107,Jmol^1K^1
NiCl2,DeltaHf,16,kJmol^1
NiCl2,MeltingPtC,1001,C
Ag1NO3,Solvent1,acetic acid,NoUnits
Ag1NO3,Solvent3,benene,NoUnits
Ag1NO3,Solvent2,acetone,NoUnits
Ag1NO3,Solvent5,ethyl acetate,NoUnits
Ag1NO3,Solvent4,ethanol,NoUnits
Ag1NO3,cP (244&nbsp;C)<br> 3.04 cP (275&nbsp;C)<ref name,chemister ,NoUnits
Ag1NO3,RefractIndex,1.744,NoUnits
Ag1NO3,LogP,0.19,NoUnits
Ag1NO3,Odor,Odorless,NoUnits
Ag1NO3,Viscosity,3.77,poise
Ag1NO3,BoilingPtC,440,C
Ag1NO3,Entropy,140.9,J/molK
Ag1NO3,MeltingPtC,209.7,C
Ag1NO3,MagSus,.5710^5,cm^3/mol
Ag1NO3,Appearance,White solid,NoUnits
Ag1NO3,Solubility5,2.7,g/100 g 20 C
Ag1NO3,Solubility4,3.1,g/100 g 19 C
Ag1NO3,Solubility3,0.22,g/kg 35 C
Ag1NO3,Solubility2,0.35,g/100 g 14 C
Ag1NO3,SolubleOther,Soluble in acetone,NoUnits
Ag1NO3,HeatCapacity,93.1,J/molK
Ag1NO3,DeltaGf,3.4,kJ/mol
Ag1NO3,MeltingPt_ref,,NoUnits
Ag1NO3,place,New York City,NoUnits
Ag1NO3,DeltaHf,24.4,kJ/mol
BaOH)2,Solvent,other solvents,NoUnits
BaOH)2,Density,3.743,g/cm^3 monohydrate 
BaOH)2,Appearance,white solid,NoUnits
BaOH)2,BoilingPtC,780,C
BaOH)2,pKb,-2.02,NoUnits
BaOH)2,DeltaHf,-944.7,kJ/mol
BaOH)2,SolubleOther,low,NoUnits
BaOH)2,RefractIndex,1.50,octahydrate
K4FeCN)6,MolarMass,368.35,g/mol anhydrous
K4FeCN)6,SolubleOther,insoluble in ethanol,NoUnits
K4FeCN)6,Appearance,Light yellow,NoUnits
K4FeCN)6,Solubility,trihydrate ,NoUnits
K4FeCN)6,Density,1.85,g/cm^3 trihydrate
Cl12Mo6,Appearance,orange solid,NoUnits
Cl12Mo6,Solubility,low,NoUnits
GaN,language,enref,NoUnits
GaN,Density,6.15,g/cm^3
GaN,MolarMass,83.73,g/mol
GaN,BandGap,3.4,eV 300 K
GaN,Appearance,yellow powder,NoUnits
